Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  2.865000e+00   2.671307e-04   1.234517e-04
  2.866670e+00   2.716734e-04   1.238023e-04
  2.868340e+00   2.924276e-04   1.235161e-04
  2.870020e+00   2.034476e-04   1.228347e-04
  2.871690e+00   4.214829e-05   1.233984e-04
  2.873360e+00   3.440098e-04   1.230958e-04
  2.875040e+00   1.648300e-04   1.237742e-04
  2.876710e+00  -4.866712e-05   1.220974e-04
  2.878380e+00  -4.750080e-05   1.229977e-04
  2.880060e+00   8.709624e-05   1.230648e-04
  2.881730e+00   1.676631e-04   1.228566e-04
  2.883400e+00   6.830986e-05   1.235253e-04
  2.885080e+00   3.445916e-04   1.228483e-04
  2.886750e+00   1.905847e-04   1.234849e-04
  2.888420e+00   1.199209e-04   1.231997e-04
  2.890100e+00  -5.274588e-05   1.230260e-04
  2.891770e+00   1.977484e-04   1.233888e-04
  2.893440e+00   1.801850e-04   1.225998e-04
  2.895120e+00   3.407558e-04   1.237521e-04
  2.896790e+00  -1.613661e-05   1.226463e-04
  2.898460e+00  -6.903869e-06   1.225674e-04
  2.900140e+00   3.056438e-04   1.236225e-04
  2.901810e+00   8.566352e-05   1.229982e-04
  2.903480e+00   4.305107e-04   1.237987e-04
  2.905160e+00   2.449163e-04   1.231552e-04
  2.906830e+00   9.318593e-05   1.226254e-04
  2.908500e+00   1.359982e-04   1.230517e-04
  2.910180e+00   1.832795e-04   1.222288e-04
  2.911850e+00   8.873051e-05   1.234626e-04
  2.913530e+00   2.182380e-04   1.223763e-04
  2.915200e+00   1.327290e-04   1.224728e-04
  2.916870e+00   1.350632e-04   1.229269e-04
  2.918550e+00   2.787447e-04   1.226079e-04
  2.920220e+00   2.427782e-04   1.229167e-04
  2.921890e+00  -1.970148e-06   1.218753e-04
  2.923570e+00   6.820535e-05   1.222494e-04
  2.925240e+00  -3.498298e-05   1.226992e-04
  2.926910e+00   7.081174e-05   1.216213e-04
  2.928590e+00   2.236793e-05   1.214546e-04
  2.930260e+00   3.418066e-04   1.225256e-04
  2.931930e+00   4.114570e-04   1.224856e-04
  2.933610e+00   1.391849e-04   1.215553e-04
  2.935280e+00   1.044138e-04   1.219275e-04
  2.936950e+00   2.340654e-04   1.217224e-04
  2.938630e+00   1.230279e-04   1.222453e-04
  2.940300e+00   2.623403e-05   1.216345e-04
  2.941970e+00   2.716154e-04   1.211887e-04
  2.943650e+00   2.496866e-04   1.222477e-04
  2.945320e+00   6.024016e-05   1.216547e-04
  2.946990e+00   1.039964e-05   1.223666e-04
  2.948670e+00   8.688327e-05   1.212423e-04
  2.950340e+00   2.317608e-04   1.214033e-04
  2.952010e+00   2.697789e-05   1.221565e-04
  2.953690e+00   2.697013e-04   1.212742e-04
  2.955360e+00   1.779745e-04   1.221859e-04
  2.957030e+00   5.179378e-04   1.220459e-04
  2.958710e+00   1.713207e-04   1.216546e-04
  2.960380e+00   1.422554e-04   1.222649e-04
  2.962050e+00   2.178017e-04   1.208207e-04
  2.963730e+00   4.658120e-04   1.230220e-04
  2.965400e+00   2.217673e-04   1.211343e-04
  2.967070e+00   2.824830e-04   1.222229e-04
  2.968750e+00   1.408691e-04   1.223191e-04
  2.970420e+00   2.055796e-04   1.211773e-04
  2.972090e+00   2.179320e-04   1.228245e-04
  2.973770e+00   1.357230e-04   1.220526e-04
  2.975440e+00   1.446778e-04   1.223782e-04
  2.977110e+00   4.351174e-04   1.220847e-04
  2.978790e+00   5.362009e-05   1.219611e-04
  2.980460e+00   4.476348e-05   1.222375e-04
  2.982140e+00   2.234240e-04   1.216594e-04
  2.983810e+00   2.045893e-04   1.219042e-04
  2.985480e+00   1.690215e-04   1.224673e-04
  2.987160e+00   4.174711e-04   1.226029e-04
  2.988830e+00   2.015513e-04   1.228256e-04
  2.990500e+00   1.292990e-04   1.208220e-04
  2.992180e+00   2.720966e-04   1.222745e-04
  2.993850e+00   2.282873e-05   1.215064e-04
  2.995520e+00   1.245765e-04   1.216405e-04
  2.997200e+00   5.926379e-05   1.221286e-04
  2.998870e+00   2.660089e-04   1.216305e-04
  3.000540e+00   2.849524e-04   1.219845e-04
  3.002220e+00   1.060737e-04   1.217322e-04
  3.003890e+00   2.055556e-04   1.216842e-04
  3.005560e+00   7.670883e-05   1.209715e-04
  3.007240e+00   3.041254e-04   1.221867e-04
  3.008910e+00   2.283436e-04   1.223749e-04
  3.010580e+00   1.384127e-04   1.215179e-04
  3.012260e+00   7.186747e-06   1.209925e-04
  3.013930e+00   3.310491e-05   1.213010e-04
  3.015600e+00   3.286177e-04   1.223786e-04
  3.017280e+00   1.768339e-04   1.219601e-04
  3.018950e+00   2.856548e-04   1.218857e-04
  3.020620e+00   1.446404e-04   1.208320e-04
  3.022300e+00  -3.681122e-05   1.216823e-04
  3.023970e+00   2.268293e-04   1.215699e-04
  3.025640e+00   1.838908e-04   1.221552e-04
  3.027320e+00   1.622876e-04   1.222920e-04
  3.028990e+00   1.941168e-04   1.216155e-04
  3.030660e+00   2.929747e-04   1.219400e-04
  3.032340e+00   4.022232e-05   1.213760e-04
  3.034010e+00   7.223201e-05   1.220939e-04
  3.035680e+00   2.249656e-04   1.222380e-04
  3.037360e+00   1.008917e-04   1.224079e-04
  3.039030e+00   2.352331e-04   1.223644e-04
  3.040700e+00   5.309041e-05   1.216811e-04
  3.042380e+00   3.395862e-04   1.219992e-04
  3.044050e+00   4.497274e-05   1.224267e-04
  3.045720e+00   3.632814e-04   1.248879e-04
  3.047400e+00   2.846615e-04   1.266271e-04
  3.049070e+00  -1.047699e-04   1.268619e-04
  3.050740e+00  -7.095183e-06   1.283730e-04
  3.052420e+00   2.354845e-04   1.293177e-04
  3.054090e+00   1.788062e-05   1.293221e-04
  3.055770e+00   5.158509e-05   1.311775e-04
  3.057440e+00  -5.439068e-05   1.314962e-04
  3.059110e+00   5.083744e-04   1.328559e-04
  3.060790e+00  -1.770724e-04   1.325108e-04
  3.062460e+00   4.086536e-05   1.319377e-04
  3.064130e+00   6.073899e-05   1.335889e-04
  3.065810e+00   2.916821e-04   1.347634e-04
  3.067480e+00  -2.786676e-05   1.344408e-04
  3.069150e+00  -8.859717e-05   1.345735e-04
  3.070830e+00   1.209096e-07   1.353064e-04
  3.072500e+00   1.451764e-04   1.357485e-04
  3.074170e+00   1.813196e-04   1.368780e-04
  3.075850e+00   4.003679e-04   1.366139e-04
  3.077520e+00   1.954191e-04   1.373835e-04
  3.079190e+00   1.546327e-04   1.372251e-04
  3.080870e+00   3.255223e-04   1.389639e-04
  3.082540e+00   4.335235e-05   1.377302e-04
  3.084210e+00   9.811617e-05   1.376572e-04
  3.085890e+00   2.625960e-04   1.355371e-04
  3.087560e+00   1.064496e-04   1.337985e-04
  3.089230e+00   2.404765e-04   1.321794e-04
  3.090910e+00   1.429104e-04   1.317192e-04
  3.092580e+00   7.481376e-05   1.307440e-04
  3.094250e+00   3.873620e-04   1.314182e-04
  3.095930e+00   2.915946e-04   1.307366e-04
  3.097600e+00   2.904505e-04   1.290342e-04
  3.099270e+00   1.918942e-06   1.296879e-04
  3.100950e+00   1.624805e-04   1.287344e-04
  3.102620e+00   1.947198e-04   1.294714e-04
  3.104290e+00   1.725414e-04   1.285266e-04
  3.105970e+00   2.649991e-04   1.291908e-04
  3.107640e+00   2.369318e-04   1.295051e-04
  3.109310e+00   1.842090e-04   1.285198e-04
  3.110990e+00   1.402040e-04   1.281688e-04
  3.112660e+00   1.957287e-04   1.284553e-04
  3.114330e+00   1.468994e-04   1.275965e-04
  3.116010e+00   1.842271e-04   1.284089e-04
  3.117680e+00   3.311125e-04   1.283291e-04
  3.119350e+00   2.187752e-04   1.273372e-04
  3.121030e+00   1.967921e-04   1.283957e-04
  3.122700e+00   6.549701e-05   1.278365e-04
  3.124380e+00   8.976113e-05   1.276891e-04
  3.126050e+00   1.429731e-04   1.275700e-04
  3.127720e+00   3.098761e-04   1.272020e-04
  3.129400e+00   8.472617e-05   1.281245e-04
  3.131070e+00   3.312440e-04   1.274247e-04
  3.132740e+00   2.680935e-04   1.275244e-04
  3.134420e+00   1.085787e-04   1.273480e-04
  3.136090e+00   2.485953e-04   1.274171e-04
  3.137760e+00   2.308740e-04   1.278399e-04
  3.139440e+00   1.031839e-04   1.266607e-04
  3.141110e+00   6.734378e-05   1.265630e-04
  3.142780e+00  -7.541709e-05   1.268485e-04
  3.144460e+00   3.062038e-04   1.272270e-04
  3.146130e+00   2.304823e-04   1.268397e-04
  3.147800e+00   7.871189e-05   1.260965e-04
  3.149480e+00   3.223578e-04   1.272235e-04
  3.151150e+00   3.777166e-04   1.277715e-04
  3.152820e+00   3.829680e-04   1.272991e-04
  3.154500e+00   2.440060e-04   1.260216e-04
  3.156170e+00   2.328036e-04   1.267184e-04
  3.157840e+00   2.176618e-04   1.266340e-04
  3.159520e+00   4.053489e-04   1.271798e-04
  3.161190e+00   2.428555e-04   1.259174e-04
  3.162860e+00  -3.368320e-06   1.262761e-04
  3.164540e+00   6.776183e-05   1.255064e-04
  3.166210e+00  -1.900416e-05   1.258435e-04
  3.167880e+00   3.656253e-04   1.258909e-04
  3.169560e+00   3.385129e-05   1.257111e-04
  3.171230e+00   2.804250e-04   1.263709e-04
  3.172900e+00   2.145499e-04   1.256683e-04
  3.174580e+00   1.962540e-04   1.256446e-04
  3.176250e+00   2.239910e-04   1.253736e-04
  3.177920e+00   1.170920e-04   1.253771e-04
  3.179600e+00   2.832286e-04   1.256760e-04
  3.181270e+00   7.960113e-05   1.246968e-04
  3.182940e+00   2.366624e-04   1.248482e-04
  3.184620e+00   1.539559e-04   1.254209e-04
  3.186290e+00   5.637268e-05   1.244741e-04
  3.187960e+00  -3.471259e-05   1.252532e-04
  3.189640e+00   5.389975e-05   1.240139e-04
  3.191310e+00   8.719309e-05   1.252497e-04
  3.192990e+00   4.508624e-04   1.255796e-04
  3.194660e+00   2.423277e-04   1.251962e-04
  3.196330e+00  -2.120687e-05   1.240469e-04
  3.198010e+00   1.411839e-04   1.240559e-04
  3.199680e+00  -1.151493e-05   1.250079e-04
  3.201350e+00   2.865838e-04   1.255260e-04
  3.203030e+00   1.848635e-04   1.244606e-04
  3.204700e+00   1.320673e-04   1.244042e-04
  3.206370e+00   2.246428e-04   1.246709e-04
  3.208050e+00   1.608280e-04   1.248590e-04
  3.209720e+00   1.872062e-04   1.247459e-04
  3.211390e+00   1.411120e-04   1.240162e-04
  3.213070e+00   3.116905e-04   1.256060e-04
  3.214740e+00   2.955490e-04   1.248905e-04
  3.216410e+00   2.672506e-04   1.250708e-04
  3.218090e+00   1.312678e-05   1.242245e-04
  3.219760e+00   2.427409e-04   1.242107e-04
  3.221430e+00   2.752342e-04   1.251924e-04
  3.223110e+00   3.190732e-04   1.249697e-04
  3.224780e+00   1.021347e-04   1.242646e-04
  3.226450e+00   2.378548e-04   1.243239e-04
  3.228130e+00   1.520940e-04   1.246989e-04
  3.229800e+00   6.728840e-05   1.245283e-04
  3.231470e+00   3.526080e-04   1.242497e-04
  3.233150e+00   1.351696e-04   1.243257e-04
  3.234820e+00   1.032308e-04   1.250508e-04
  3.236490e+00   3.563066e-04   1.244449e-04
  3.238170e+00   4.651807e-04   1.247409e-04
  3.239840e+00   1.758814e-04   1.241444e-04
  3.241510e+00   2.881549e-04   1.246190e-04
  3.243190e+00   3.305673e-04   1.251335e-04
  3.244860e+00   1.743656e-04   1.247049e-04
  3.246530e+00  -1.624535e-04   1.239445e-04
  3.248210e+00  -5.705550e-05   1.241409e-04
  3.249880e+00   3.523494e-04   1.241530e-04
  3.251550e+00   2.812048e-04   1.247025e-04
  3.253230e+00   3.470237e-04   1.241317e-04
  3.254900e+00   1.646304e-04   1.247425e-04
  3.256570e+00   1.664209e-04   1.243704e-04
  3.258250e+00   2.084159e-04   1.241940e-04
  3.259920e+00   2.266279e-04   1.241309e-04
  3.261590e+00   1.229880e-04   1.242143e-04
  3.263270e+00   1.237401e-04   1.239102e-04
  3.264940e+00   3.362724e-04   1.244459e-04
  3.266620e+00   1.277013e-05   1.235272e-04
  3.268290e+00  -4.430447e-05   1.229697e-04
  3.269960e+00   3.769601e-04   1.238537e-04
  3.271640e+00   3.355437e-04   1.239360e-04
  3.273310e+00   1.943075e-04   1.242567e-04
  3.274980e+00   1.139874e-04   1.235893e-04
  3.276660e+00   1.357912e-04   1.237902e-04
  3.278330e+00   1.982123e-04   1.239100e-04
  3.280000e+00   8.836856e-05   1.236035e-04
  3.281680e+00  -3.197780e-05   1.230848e-04
  3.283350e+00  -5.396847e-05   1.232133e-04
  3.285020e+00   2.155914e-04   1.240002e-04
  3.286700e+00   4.113353e-05   1.240917e-04
  3.288370e+00   5.785911e-05   1.230637e-04
  3.290040e+00   2.185772e-04   1.236077e-04
  3.291720e+00   1.202561e-04   1.238681e-04
  3.293390e+00   3.404553e-04   1.235355e-04
  3.295060e+00  -2.101017e-05   1.235400e-04
  3.296740e+00   2.526968e-04   1.240769e-04
  3.298410e+00  -1.498816e-05   1.235432e-04
  3.300080e+00   2.687377e-04   1.239420e-04
  3.301760e+00  -4.686182e-05   1.236521e-04
  3.303430e+00   3.185489e-05   1.238013e-04
  3.305100e+00   2.634539e-04   1.240970e-04
  3.306780e+00   2.704052e-04   1.243606e-04
  3.308450e+00   1.247022e-04   1.246221e-04
  3.310120e+00   3.058936e-06   1.227901e-04
  3.311800e+00   1.063198e-04   1.239250e-04
  3.313470e+00   1.716018e-04   1.242163e-04
  3.315140e+00   2.070450e-04   1.244731e-04
  3.316820e+00   1.628703e-04   1.237439e-04
  3.318490e+00   3.634394e-04   1.235655e-04
  3.320160e+00  -7.858324e-05   1.235476e-04
  3.321840e+00   2.758662e-04   1.237835e-04
  3.323510e+00   1.139940e-04   1.236295e-04
  3.325180e+00   2.888315e-04   1.234560e-04
  3.326860e+00   2.532683e-04   1.235515e-04
  3.328530e+00   2.238094e-04   1.242252e-04
  3.330200e+00   1.318545e-04   1.233266e-04
  3.331880e+00   3.194019e-04   1.231922e-04
  3.333550e+00   3.020561e-05   1.230846e-04
  3.335230e+00   3.167708e-04   1.236962e-04
  3.336900e+00   4.461808e-05   1.237929e-04
  3.338570e+00   2.592134e-05   1.231140e-04
  3.340250e+00   8.714287e-05   1.232459e-04
  3.341920e+00   1.976309e-04   1.241212e-04
  3.343590e+00   2.899829e-04   1.240128e-04
  3.345270e+00   2.152366e-05   1.227484e-04
  3.346940e+00  -6.383199e-05   1.230698e-04
  3.348610e+00   1.091316e-04   1.235024e-04
  3.350290e+00   1.233163e-04   1.235588e-04
  3.351960e+00   2.230257e-04   1.228133e-04
  3.353630e+00   8.175929e-05   1.234787e-04
  3.355310e+00  -3.388037e-08   1.235076e-04
  3.356980e+00   1.255464e-04   1.232545e-04
  3.358650e+00   2.844733e-04   1.237338e-04
  3.360330e+00   1.848354e-04   1.232020e-04
  3.362000e+00  -3.012185e-05   1.228962e-04
  3.363670e+00   9.963338e-05   1.234674e-04
  3.365350e+00   2.234998e-04   1.236524e-04
  3.367020e+00   1.354161e-04   1.223720e-04
  3.368690e+00   2.440785e-04   1.231650e-04
  3.370370e+00   1.901553e-04   1.233869e-04
  3.372040e+00   1.927939e-04   1.227441e-04
  3.373710e+00   8.558899e-05   1.225013e-04
  3.375390e+00   5.474481e-05   1.227493e-04
  3.377060e+00   2.091127e-04   1.228601e-04
  3.378730e+00   1.108345e-04   1.230810e-04
  3.380410e+00   2.594503e-04   1.228798e-04
  3.382080e+00   2.198694e-04   1.221605e-04
  3.383750e+00   3.792723e-04   1.235582e-04
  3.385430e+00   1.161553e-04   1.223331e-04
  3.387100e+00   1.559567e-04   1.224771e-04
  3.388770e+00   1.164523e-04   1.227162e-04
  3.390450e+00   1.498098e-04   1.227001e-04
  3.392120e+00   1.073120e-04   1.232917e-04
  3.393790e+00   1.297826e-04   1.222647e-04
  3.395470e+00   2.820560e-04   1.227469e-04
  3.397140e+00   8.596735e-05   1.227584e-04
  3.398810e+00   3.203371e-04   1.233857e-04
  3.400490e+00   2.492922e-04   1.264338e-04
  3.402160e+00   2.284349e-04   1.260193e-04
  3.403840e+00   2.028286e-04   1.290054e-04
  3.405510e+00   1.289742e-04   1.295239e-04
  3.407180e+00   1.555675e-05   1.303114e-04
  3.408860e+00   2.406037e-04   1.320594e-04
  3.410530e+00   2.159209e-04   1.319980e-04
  3.412200e+00   3.474830e-04   1.330040e-04
  3.413880e+00   5.808578e-05   1.334975e-04
  3.415550e+00   1.999035e-04   1.346361e-04
  3.417220e+00   1.028416e-04   1.343826e-04
  3.418900e+00   2.175866e-04   1.356924e-04
  3.420570e+00   2.875810e-04   1.356910e-04
  3.422240e+00   7.331315e-05   1.370375e-04
  3.423920e+00   2.058882e-04   1.368118e-04
  3.425590e+00   2.369981e-04   1.373159e-04
  3.427260e+00   4.656166e-04   1.387251e-04
  3.428940e+00   2.266563e-04   1.386797e-04
  3.430610e+00   1.170224e-05   1.398655e-04
  3.432280e+00   2.660123e-05   1.390892e-04
  3.433960e+00   3.032192e-04   1.402130e-04
  3.435630e+00  -9.089515e-05   1.391881e-04
  3.437300e+00   3.959377e-04   1.409873e-04
  3.438980e+00   2.823048e-04   1.415723e-04
  3.440650e+00   2.416504e-04   1.365189e-04
  3.442320e+00   1.452097e-04   1.358454e-04
  3.444000e+00   2.923936e-04   1.343053e-04
  3.445670e+00   4.411304e-05   1.333424e-04
  3.447340e+00   2.547877e-04   1.331328e-04
  3.449020e+00  -2.806717e-05   1.321874e-04
  3.450690e+00  -3.762940e-05   1.317671e-04
  3.452360e+00   1.673076e-04   1.318565e-04
  3.454040e+00   3.905473e-04   1.306053e-04
  3.455710e+00   6.307317e-05   1.311537e-04
  3.457380e+00   1.543330e-04   1.304536e-04
  3.459060e+00   2.088035e-04   1.300046e-04
  3.460730e+00   1.496081e-04   1.311630e-04
  3.462400e+00   1.134329e-04   1.300200e-04
  3.464080e+00   3.844398e-04   1.307624e-04
  3.465750e+00   1.300732e-04   1.287101e-04
  3.467420e+00   1.050853e-04   1.292984e-04
  3.469100e+00   1.903743e-04   1.299782e-04
  3.470770e+00   2.208607e-04   1.291680e-04
  3.472440e+00   6.928817e-05   1.295177e-04
  3.474120e+00   3.769546e-04   1.286009e-04
  3.475790e+00   3.982347e-04   1.297043e-04
  3.477470e+00   2.697537e-04   1.296100e-04
  3.479140e+00   2.341191e-04   1.287399e-04
  3.480810e+00  -7.199160e-05   1.283663e-04
  3.482490e+00  -1.668868e-04   1.285061e-04
  3.484160e+00   9.971855e-05   1.285818e-04
  3.485830e+00   1.085449e-04   1.288750e-04
  3.487510e+00   4.200008e-06   1.273170e-04
  3.489180e+00   1.825014e-04   1.285869e-04
  3.490850e+00   2.615105e-05   1.285030e-04
  3.492530e+00   4.918316e-05   1.287401e-04
  3.494200e+00   3.262623e-04   1.278632e-04
  3.495870e+00   2.995793e-04   1.278637e-04
  3.497550e+00   3.628475e-05   1.280061e-04
  3.499220e+00  -4.542736e-05   1.280005e-04
  3.500890e+00   2.909117e-04   1.276556e-04
  3.502570e+00   3.390458e-04   1.282903e-04
  3.504240e+00   2.040168e-04   1.278631e-04
  3.505910e+00  -7.319031e-05   1.270337e-04
  3.507590e+00   1.085934e-04   1.274809e-04
  3.509260e+00   1.626153e-04   1.271221e-04
  3.510930e+00   1.214851e-04   1.278121e-04
  3.512610e+00   1.202330e-04   1.276827e-04
  3.514280e+00   1.958743e-04   1.279863e-04
  3.515950e+00   1.592214e-04   1.262501e-04
  3.517630e+00   1.447498e-04   1.272403e-04
  3.519300e+00   1.966242e-04   1.275927e-04
  3.520970e+00   1.674760e-04   1.269487e-04
  3.522650e+00   3.069695e-04   1.269564e-04
  3.524320e+00   1.379103e-04   1.272610e-04
  3.525990e+00   1.689984e-04   1.271292e-04
  3.527670e+00   1.715037e-04   1.274563e-04
  3.529340e+00   3.350231e-05   1.267705e-04
  3.531010e+00  -1.235539e-05   1.261099e-04
  3.532690e+00   5.150522e-05   1.273051e-04
  3.534360e+00   2.862296e-04   1.272983e-04
  3.536030e+00   2.663518e-05   1.264735e-04
  3.537710e+00   9.242045e-05   1.262868e-04
  3.539380e+00   1.876034e-04   1.268258e-04
  3.541050e+00   3.688908e-04   1.273757e-04
  3.542730e+00   1.656751e-04   1.267939e-04
  3.544400e+00   1.595419e-04   1.264975e-04
  3.546080e+00   1.278752e-04   1.265760e-04
  3.547750e+00   1.941117e-04   1.265611e-04
  3.549420e+00   2.423138e-04   1.265837e-04
  3.551100e+00   1.853850e-04   1.262623e-04
  3.552770e+00  -8.507225e-05   1.265675e-04
  3.554440e+00   2.304474e-04   1.266985e-04
  3.556120e+00   1.548933e-04   1.267449e-04
  3.557790e+00   1.508733e-04   1.260880e-04
  3.559460e+00   9.261578e-05   1.262579e-04
  3.561140e+00   3.162912e-04   1.269571e-04
  3.562810e+00   6.505076e-05   1.266279e-04
  3.564480e+00   1.724064e-04   1.260638e-04
  3.566160e+00  -2.757253e-06   1.263390e-04
  3.567830e+00   2.837349e-04   1.260210e-04
  3.569500e+00  -1.255359e-06   1.262997e-04
  3.571180e+00   3.437008e-04   1.264208e-04
  3.572850e+00   1.560510e-04   1.260597e-04
  3.574520e+00   1.295584e-04   1.265703e-04
  3.576200e+00   2.576488e-04   1.262550e-04
  3.577870e+00   2.209109e-05   1.258160e-04
  3.579540e+00   1.129242e-04   1.255232e-04
  3.581220e+00   2.596403e-04   1.268094e-04
  3.582890e+00   2.257341e-04   1.265262e-04
  3.584560e+00   5.402172e-05   1.262680e-04
  3.586240e+00  -1.252637e-05   1.255071e-04
  3.587910e+00   2.156940e-04   1.260914e-04
  3.589580e+00   2.061795e-04   1.261431e-04
  3.591260e+00   1.387020e-04   1.266551e-04
  3.592930e+00   2.180851e-04   1.251534e-04
  3.594600e+00   2.807112e-04   1.255166e-04
  3.596280e+00   1.393437e-04   1.262123e-04
  3.597950e+00   1.230467e-04   1.259629e-04
  3.599620e+00   6.780239e-05   1.255057e-04
  3.601300e+00   2.110817e-04   1.254557e-04
  3.602970e+00   1.750571e-04   1.252633e-04
  3.604640e+00   3.324025e-04   1.257407e-04
  3.606320e+00   4.692484e-05   1.254708e-04
  3.607990e+00   1.153417e-05   1.247582e-04
  3.609660e+00   2.613095e-05   1.252720e-04
  3.611340e+00   2.935100e-04   1.257262e-04
  3.613010e+00   8.011154e-05   1.260365e-04
  3.614680e+00   2.147309e-04   1.247885e-04
  3.616360e+00   1.396249e-04   1.250884e-04
  3.618030e+00   7.641198e-05   1.251782e-04
  3.619710e+00   9.599757e-05   1.256661e-04
  3.621380e+00   2.238197e-04   1.250761e-04
  3.623050e+00   1.808301e-04   1.250574e-04
  3.624730e+00   3.715548e-05   1.253344e-04
  3.626400e+00  -6.476325e-05   1.250228e-04
  3.628070e+00  -5.829511e-05   1.249938e-04
  3.629750e+00   2.458767e-04   1.250074e-04
  3.631420e+00   5.174287e-04   1.256707e-04
  3.633090e+00   1.587188e-04   1.256040e-04
  3.634770e+00   2.824676e-04   1.263377e-04
  3.636440e+00   4.088350e-05   1.244298e-04
  3.638110e+00   1.504410e-04   1.257600e-04
  3.639790e+00   3.370944e-04   1.255046e-04
  3.641460e+00   1.779453e-04   1.258085e-04
  3.643130e+00   6.727532e-05   1.248758e-04
  3.644810e+00   5.236737e-05   1.243746e-04
  3.646480e+00   1.286055e-04   1.251802e-04
  3.648150e+00   4.870742e-07   1.249229e-04
  3.649830e+00   1.580696e-04   1.243491e-04
  3.651500e+00   2.339966e-04   1.248068e-04
  3.653170e+00   1.015458e-04   1.243356e-04
  3.654850e+00   3.979899e-04   1.254007e-04
  3.656520e+00   2.351005e-04   1.238196e-04
  3.658190e+00   7.827608e-05   1.239618e-04
  3.659870e+00   5.211480e-05   1.240781e-04
  3.661540e+00   1.392223e-05   1.242336e-04
  3.663210e+00   3.449265e-04   1.243895e-04
  3.664890e+00   1.268503e-04   1.234861e-04
  3.666560e+00   4.459531e-04   1.247148e-04
  3.668230e+00   6.776319e-05   1.241121e-04
  3.669910e+00  -2.085827e-05   1.242728e-04
  3.671580e+00   8.181311e-05   1.227487e-04
  3.673250e+00   2.990594e-04   1.237926e-04
  3.674930e+00   2.425752e-04   1.241148e-04
  3.676600e+00   3.432309e-04   1.244475e-04
  3.678270e+00   6.367236e-05   1.236163e-04
  3.679950e+00   4.991943e-05   1.237213e-04
  3.681620e+00   2.018994e-04   1.238749e-04
  3.683290e+00   1.806689e-04   1.247689e-04
  3.684970e+00   1.277821e-04   1.233415e-04
  3.686640e+00   2.126744e-04   1.235115e-04
  3.688320e+00   2.629952e-04   1.245366e-04
  3.689990e+00   3.382912e-04   1.242583e-04
  3.691660e+00   3.012279e-04   1.236577e-04
  3.693340e+00  -1.678014e-05   1.235238e-04
  3.695010e+00   2.739673e-05   1.237997e-04
  3.696680e+00   1.715974e-04   1.245614e-04
  3.698360e+00   3.246089e-04   1.246545e-04
  3.700030e+00   7.685702e-05   1.237071e-04
  3.701700e+00   1.846792e-04   1.242792e-04
  3.703380e+00   3.428225e-04   1.244687e-04
  3.705050e+00   3.684066e-04   1.245630e-04
  3.706720e+00   3.310503e-05   1.233231e-04
  3.708400e+00   1.227130e-04   1.244595e-04
  3.710070e+00   5.283290e-04   1.243553e-04
  3.711740e+00   1.736502e-04   1.243802e-04
  3.713420e+00   2.227344e-04   1.235662e-04
  3.715090e+00   2.801427e-04   1.240641e-04
  3.716760e+00   2.621476e-04   1.242328e-04
  3.718440e+00   5.865149e-05   1.242427e-04
  3.720110e+00   5.774593e-05   1.238800e-04
  3.721780e+00  -1.649902e-05   1.228944e-04
  3.723460e+00   1.099976e-04   1.235714e-04
  3.725130e+00   3.064726e-04   1.235656e-04
  3.726800e+00   1.251961e-04   1.240125e-04
  3.728480e+00   1.142752e-04   1.228172e-04
  3.730150e+00   1.818128e-05   1.234541e-04
  3.731820e+00   1.812727e-04   1.239902e-04
  3.733500e+00  -1.500536e-04   1.230703e-04
  3.735170e+00   4.134076e-05   1.227188e-04
  3.736840e+00   2.190129e-04   1.230711e-04
  3.738520e+00  -3.882268e-05   1.230310e-04
  3.740190e+00   6.291438e-06   1.229918e-04
  3.741860e+00   3.030994e-04   1.226921e-04
  3.743540e+00   9.193985e-05   1.225806e-04
  3.745210e+00   1.586039e-04   1.231054e-04
  3.746880e+00   7.801373e-05   1.230979e-04
  3.748560e+00   3.608577e-04   1.233099e-04
  3.750230e+00   8.413970e-05   1.229150e-04
  3.751900e+00   1.412513e-04   1.228972e-04
  3.753580e+00   2.081337e-04   1.226112e-04
  3.755250e+00   3.108818e-05   1.261934e-04
  3.756930e+00   1.127182e-04   1.271489e-04
  3.758600e+00   3.498764e-04   1.287843e-04
  3.760270e+00  -1.781487e-05   1.304781e-04
  3.761950e+00   1.640650e-04   1.313714e-04
  3.763620e+00   2.974226e-04   1.308967e-04
  3.765290e+00   2.221964e-04   1.331697e-04
  3.766970e+00   1.081737e-05   1.330802e-04
  3.768640e+00   1.739302e-04   1.346322e-04
  3.770310e+00   3.065246e-04   1.345335e-04
  3.771990e+00   4.905232e-05   1.347769e-04
  3.773660e+00  -4.097572e-05   1.356561e-04
  3.775330e+00   3.021575e-04   1.369005e-04
  3.777010e+00  -1.299740e-04   1.367543e-04
  3.778680e+00   5.395356e-05   1.376911e-04
  3.780350e+00  -7.431600e-05   1.383398e-04
  3.782030e+00  -2.962651e-05   1.391334e-04
  3.783700e+00   3.260778e-04   1.395830e-04
  3.785370e+00   2.707744e-04   1.394844e-04
  3.787050e+00   9.379962e-05   1.403546e-04
  3.788720e+00   3.353993e-04   1.408658e-04
  3.790390e+00   1.394017e-05   1.416844e-04
  3.792070e+00   7.629145e-05   1.412705e-04
  3.793740e+00   2.106062e-05   1.414886e-04
